timestamp,session_id,condition,task_id,trial_index,event_type,tool,item_type,n_points,notes
2026-01-12T06:41:26.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,trial_start,,,,
2026-01-12T06:41:31.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,
2026-01-12T06:41:36.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,rect_start,RECT,,,
2026-01-12T06:41:39.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,pen_start,PEN,,,
2026-01-12T06:41:44.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,shown:auto
2026-01-12T06:41:47.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,
2026-01-12T06:41:48.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,pen_end,PEN,QGraphicsPathItem,24,
2026-01-12T06:41:51.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,tool_change,PEN,,,
2026-01-12T06:41:55.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ellipse_start,ELLIPSE,,,
2026-01-12T06:41:58.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,shown:auto
2026-01-12T06:42:02.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,rect_end,RECT,QGraphicsRectItem,,
2026-01-12T06:42:05.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,pen_start,PEN,,,
2026-01-12T06:42:08.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,item_moved,SELECT,,,
2026-01-12T06:42:10.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,shown:auto
2026-01-12T06:42:14.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,rect_start,RECT,,,
2026-01-12T06:42:17.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ellipse_start,ELLIPSE,,,
2026-01-12T06:42:18.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,rect_end,RECT,QGraphicsRectItem,,
2026-01-12T06:42:21.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,tool_change,PEN,,,
2026-01-12T06:42:25.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,rect_start,RECT,,,
2026-01-12T06:42:26.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,pen_end,PEN,QGraphicsPathItem,25,
2026-01-12T06:42:27.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,pen_start,PEN,,,
2026-01-12T06:42:31.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,rect_start,RECT,,,
2026-01-12T06:42:32.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,shown:auto
2026-01-12T06:42:37.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,pen_start,PEN,,,
2026-01-12T06:42:40.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,item_moved,SELECT,,,
2026-01-12T06:42:43.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,item_moved,SELECT,,,
2026-01-12T06:42:45.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,
2026-01-12T06:42:50.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,
2026-01-12T06:42:52.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,pen_end,PEN,QGraphicsPathItem,22,
2026-01-12T06:42:55.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,
2026-01-12T06:42:56.074130,user6_h_plus_ia_4347,H_PLUS_IA,cat,1,rect_end,RECT,QGraphicsRectItem,,
