timestamp,session_id,condition,task_id,trial_index,event_type,tool,item_type,n_points,notes
2026-01-20T06:32:05.433661,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,,,,stroke_color_change,,,,
2026-01-20T06:32:05.441542,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,,,,fill_color_change,,,,
2026-01-20T06:32:10.772513,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,,,test_start,,,,condition=H_ONLY;3_tasks_fixed_order
2026-01-20T06:32:10.773139,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,,,assistant_auto_toggle,,,,False
2026-01-20T06:32:10.773650,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,,,assistant_floating_toggle,,,,False
2026-01-20T06:32:10.774169,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,,,assistant_auto_toggle,,,,False
2026-01-20T06:32:10.774528,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,,,assistant_floating_toggle,,,,False
2026-01-20T06:32:10.781356,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,trial_start,,,,task=cat
2026-01-20T06:32:13.995104,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,tool_change,ELLIPSE,,,
2026-01-20T06:32:18.096332,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,ellipse_start,ELLIPSE,,,
2026-01-20T06:32:20.781256,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,"x=450.0,y=199.0,w=165.0,h=161.0"
2026-01-20T06:32:24.458633,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,tool_change,TRIANGLE,,,
2026-01-20T06:32:25.549849,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,triangle_start,TRIANGLE,,,
2026-01-20T06:32:26.395758,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,triangle_end,TRIANGLE,QGraphicsPolygonItem,,n_points=3
2026-01-20T06:32:31.091800,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,tool_change,LINE,,,
2026-01-20T06:32:32.199226,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:32:32.815962,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(463.0,218.0)->(487.0,195.0)"
2026-01-20T06:32:33.618062,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:32:34.436902,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(464.0,211.0)->(467.0,139.0)"
2026-01-20T06:32:34.688938,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:32:35.699884,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(467.0,138.0)->(486.0,192.0)"
2026-01-20T06:32:37.168907,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:32:38.595867,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(577.0,197.0)->(603.0,223.0)"
2026-01-20T06:32:39.142036,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:32:39.964810,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(583.0,197.0)->(597.0,148.0)"
2026-01-20T06:32:40.622795,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:32:42.572935,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(599.0,149.0)->(603.0,214.0)"
2026-01-20T06:32:44.515746,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,tool_change,ELLIPSE,,,
2026-01-20T06:32:47.984125,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,fill_color_change,,,,
2026-01-20T06:32:50.274931,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,ellipse_start,ELLIPSE,,,
2026-01-20T06:32:54.118806,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,"x=498.0,y=249.0,w=12.0,h=14.0"
2026-01-20T06:32:55.627670,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,tool_change,SELECT,,,
2026-01-20T06:32:56.615503,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,select_press,SELECT,QGraphicsEllipseItem,,
2026-01-20T06:32:58.454452,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,select_press,SELECT,QGraphicsEllipseItem,,
2026-01-20T06:33:01.457811,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,item_moved,SELECT,,,
2026-01-20T06:33:02.141469,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,select_press,SELECT,QGraphicsEllipseItem,,
2026-01-20T06:33:07.637886,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,item_moved,SELECT,,,
2026-01-20T06:33:10.747895,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,tool_change,PEN,,,
2026-01-20T06:33:14.263121,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,pen_start,PEN,,,
2026-01-20T06:33:20.921351,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,pen_end,PEN,QGraphicsPathItem,158,
2026-01-20T06:33:23.456648,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,tool_change,LINE,,,
2026-01-20T06:33:24.625159,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:33:25.408458,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(388.0,251.0)->(467.0,276.0)"
2026-01-20T06:33:26.108662,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:33:26.883921,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(389.0,292.0)->(461.0,292.0)"
2026-01-20T06:33:27.342989,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:33:28.184783,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(395.0,333.0)->(466.0,304.0)"
2026-01-20T06:33:28.958181,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:33:29.752131,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(592.0,273.0)->(695.0,247.0)"
2026-01-20T06:33:30.350662,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:33:31.025850,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(601.0,284.0)->(700.0,286.0)"
2026-01-20T06:33:31.912458,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_start,LINE,,,
2026-01-20T06:33:32.925867,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,line_end,LINE,QGraphicsLineItem,,"(604.0,295.0)->(691.0,314.0)"
2026-01-20T06:33:36.594506,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,done_clicked,,,,
2026-01-20T06:33:36.595023,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,trial_end,,,,duration_s=85.813
2026-01-20T06:33:50.923287,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,cat,1,self_eval,TEST,,,similarity=0.550
2026-01-20T06:33:50.938317,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,trial_start,,,,task=castle
2026-01-20T06:33:57.557528,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,fill_color_change,,,,
2026-01-20T06:34:00.168611,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,line_start,LINE,,,
2026-01-20T06:34:00.772859,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,line_end,LINE,QGraphicsLineItem,,"(68.0,40.0)->(200.0,346.0)"
2026-01-20T06:34:03.383603,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,tool_change,RECT,,,
2026-01-20T06:34:04.220824,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,rect_start,RECT,,,
2026-01-20T06:34:07.057595,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,rect_end,RECT,QGraphicsRectItem,,"x=125.0,y=152.0,w=175.0,h=380.0"
2026-01-20T06:34:09.124963,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,rect_start,RECT,,,
2026-01-20T06:34:13.826761,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,rect_end,RECT,QGraphicsRectItem,,"x=301.0,y=248.0,w=317.0,h=285.0"
2026-01-20T06:34:14.911135,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,rect_start,RECT,,,
2026-01-20T06:34:18.774863,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,rect_end,RECT,QGraphicsRectItem,,"x=609.0,y=134.0,w=181.0,h=399.0"
2026-01-20T06:34:23.116622,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,tool_change,SELECT,,,
2026-01-20T06:34:24.632050,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,tool_change,RECT,,,
2026-01-20T06:34:29.061848,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,rect_start,RECT,,,
2026-01-20T06:34:33.235724,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,rect_end,RECT,QGraphicsRectItem,,"x=624.0,y=150.0,w=164.0,h=382.0"
2026-01-20T06:34:34.766638,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,tool_change,SELECT,,,
2026-01-20T06:34:35.454077,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,select_press,SELECT,QGraphicsRectItem,,
2026-01-20T06:34:36.430749,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,item_moved,SELECT,,,
2026-01-20T06:34:36.742765,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,select_press,SELECT,None,,
2026-01-20T06:34:42.827680,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,tool_change,TRIANGLE,,,
2026-01-20T06:34:48.861965,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,fill_color_change,,,,
2026-01-20T06:34:49.613963,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,triangle_start,TRIANGLE,,,
2026-01-20T06:34:52.859708,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,triangle_end,TRIANGLE,QGraphicsPolygonItem,,n_points=3
2026-01-20T06:34:53.642545,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,tool_change,SELECT,,,
2026-01-20T06:34:54.082061,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,select_press,SELECT,QGraphicsPolygonItem,,
2026-01-20T06:34:56.223737,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,item_moved,SELECT,,,
2026-01-20T06:34:57.742505,9e2bb3b8-f42c-4136-ab85-4db4ed42b003,H_ONLY,castle,2,select_press,SELECT,QGraphicsPolygonItem,,
