timestamp,session_id,condition,task_id,trial_index,event_type,tool,item_type,n_points,notes
2026-01-19T23:57:49.732789,68266180-627c-488e-b7ca-e80f4567af00,,,,stroke_color_change,,,,
2026-01-19T23:57:49.735770,68266180-627c-488e-b7ca-e80f4567af00,,,,fill_color_change,,,,
2026-01-19T23:57:57.609543,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,,,test_start,,,,condition=H_PLUS_IA;3_tasks_fixed_order
2026-01-19T23:57:57.616122,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,trial_start,,,,task=cat
2026-01-19T23:58:06.397771,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,tool_change,ELLIPSE,,,
2026-01-19T23:58:08.630811,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,stroke_color_change,,,,
2026-01-19T23:58:11.229376,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ellipse_start,ELLIPSE,,,
2026-01-19T23:58:14.638251,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,"x=493.0,y=262.0,w=239.0,h=216.0"
2026-01-19T23:58:16.896935,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_auto_toggle,,,,True
2026-01-19T23:58:18.241206,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,invoke_help,ASSISTANT,,,
2026-01-19T23:58:18.241674,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,shown:manual:CAT_EARS
2026-01-19T23:58:21.591916,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,user_action,ASSISTANT,,,accept:manual:CAT_EARS:ms=3350
2026-01-19T23:58:22.898092,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,invoke_help,ASSISTANT,,,
2026-01-19T23:58:22.898615,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,none:manual
2026-01-19T23:58:39.836948,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_floating_toggle,,,,False
2026-01-19T23:58:43.197083,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_auto_toggle,,,,False
2026-01-19T23:58:52.770136,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,fill_color_change,,,,
2026-01-19T23:58:55.518824,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,tool_change,ELLIPSE,,,
2026-01-19T23:58:58.136699,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,fill_color_change,,,,
2026-01-19T23:59:04.368012,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ellipse_start,ELLIPSE,,,
2026-01-19T23:59:07.641885,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,"x=558.0,y=333.0,w=27.0,h=23.0"
2026-01-19T23:59:11.713898,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_auto_toggle,,,,True
2026-01-19T23:59:13.105269,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_floating_toggle,,,,True
2026-01-19T23:59:16.158021,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_floating_toggle,,,,False
2026-01-19T23:59:16.500047,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_floating_toggle,,,,True
2026-01-19T23:59:17.269870,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_floating_toggle,,,,False
2026-01-19T23:59:17.822988,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_auto_toggle,,,,False
2026-01-19T23:59:18.181771,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_auto_toggle,,,,True
2026-01-19T23:59:21.380336,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_floating_toggle,,,,True
2026-01-19T23:59:24.158096,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,invoke_help,ASSISTANT,,,
2026-01-19T23:59:24.158603,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,none:manual
2026-01-19T23:59:28.461669,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,fill_color_change,,,,
2026-01-19T23:59:30.910950,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ellipse_start,ELLIPSE,,,
2026-01-19T23:59:33.003787,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,"x=638.0,y=335.0,w=60.0,h=44.0"
2026-01-19T23:59:33.004476,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,none:auto
2026-01-19T23:59:39.943993,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ellipse_start,ELLIPSE,,,
2026-01-19T23:59:43.543777,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ellipse_end,ELLIPSE,QGraphicsEllipseItem,,"x=648.0,y=334.0,w=26.0,h=22.0"
2026-01-19T23:59:43.544612,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,none:auto
2026-01-19T23:59:50.858591,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,tool_change,SELECT,,,
2026-01-19T23:59:51.849686,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,select_press,SELECT,QGraphicsEllipseItem,,
2026-01-19T23:59:54.164760,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,copy,SELECT,,,n=1
2026-01-19T23:59:55.224075,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,select_press,SELECT,QGraphicsEllipseItem,,
2026-01-19T23:59:57.536498,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,paste,SELECT,,,n=1
2026-01-19T23:59:58.906166,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,select_press,SELECT,QGraphicsEllipseItem,,
2026-01-20T00:00:05.706624,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,item_moved,SELECT,,,
2026-01-20T00:00:06.234077,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,select_press,SELECT,QGraphicsEllipseItem,,
2026-01-20T00:00:10.115765,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_auto_toggle,,,,False
2026-01-20T00:00:10.497001,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,assistant_auto_toggle,,,,True
2026-01-20T00:00:11.928622,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,invoke_help,ASSISTANT,,,
2026-01-20T00:00:11.929107,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,none:manual
2026-01-20T00:00:17.698557,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,tool_change,LINE,,,
2026-01-20T00:00:20.458224,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,line_start,LINE,,,
2026-01-20T00:00:23.265596,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,line_end,LINE,QGraphicsLineItem,,"(531.0,381.0)->(381.0,338.0)"
2026-01-20T00:00:23.266423,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,ai_output,ASSISTANT,,,none:auto
2026-01-20T00:00:25.048375,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,line_start,LINE,,,
2026-01-20T00:00:27.895310,68266180-627c-488e-b7ca-e80f4567af00,H_PLUS_IA,cat,1,line_end,LINE,QGraphicsLineItem,,"(530.0,410.0)->(387.0,415.0)"
